Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_108,VPWR,li1,55.4300,51.6800,1.799903
FILLER_15_102,VPWR,li1,53.8200,51.6800,1.799904
FILLER_15_90,VPWR,li1,49.6800,51.6800,1.799904
FILLER_15_85,VPWR,li1,45.0800,51.6800,1.799905
FILLER_15_73,VPWR,li1,41.8600,51.6800,1.799907
FILLER_15_57,VPWR,li1,32.4300,51.6800,1.799919
FILLER_15_47,VPWR,li1,27.8300,51.6800,1.799934
FILLER_15_39,VPWR,li1,25.3000,51.6800,1.799939
FILLER_15_27,VPWR,li1,20.7000,51.6800,1.799952
FILLER_15_15,VPWR,li1,15.1800,51.6800,1.799941
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.799937
FILLER_14_109,VPWR,li1,56.3500,51.6800,1.799903
FILLER_14_97,VPWR,li1,52.9000,51.6800,1.799904
FILLER_14_92,VPWR,li1,48.3000,51.6800,1.799904
FILLER_14_77,VPWR,li1,41.1700,51.6800,1.799907
FILLER_14_65,VPWR,li1,38.1800,51.6800,1.799908
FILLER_14_53,VPWR,li1,32.6600,51.6800,1.799919
FILLER_14_41,VPWR,li1,27.1400,51.6800,1.799934
FILLER_14_29,VPWR,li1,21.6200,51.6800,1.799952
FILLER_14_3,VPWR,li1,7.3600,51.6800,1.799937
FILLER_13_129,VPWR,li1,65.3200,46.2400,1.799941
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.799941
FILLER_13_107,VPWR,li1,55.6600,46.2400,1.799941
FILLER_13_73,VPWR,li1,39.5600,46.2400,1.799950
FILLER_13_65,VPWR,li1,37.2600,46.2400,1.799951
FILLER_13_49,VPWR,li1,28.2900,46.2400,1.799956
FILLER_13_43,VPWR,li1,26.6800,46.2400,1.799957
FILLER_12_128,VPWR,li1,65.0900,46.2400,1.799941
FILLER_12_113,VPWR,li1,58.8800,46.2400,1.799941
FILLER_12_101,VPWR,li1,54.7400,46.2400,1.799941
FILLER_12_73,VPWR,li1,39.3300,46.2400,1.799950
FILLER_12_69,VPWR,li1,38.1800,46.2400,1.799950
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.799954
FILLER_12_6,VPWR,li1,8.5100,46.2400,1.799941
FILLER_11_134,VPWR,li1,67.3900,40.8000,1.799927
FILLER_11_106,VPWR,li1,54.5100,40.8000,1.799934
FILLER_11_102,VPWR,li1,53.3600,40.8000,1.799934
FILLER_11_90,VPWR,li1,49.6800,40.8000,1.799938
FILLER_11_73,VPWR,li1,39.7900,40.8000,1.799947
FILLER_11_61,VPWR,li1,36.3400,40.8000,1.799950
FILLER_11_50,VPWR,li1,28.7500,40.8000,1.799957
FILLER_11_46,VPWR,li1,27.6000,40.8000,1.799960
FILLER_11_34,VPWR,li1,23.9200,40.8000,1.799963
FILLER_10_103,VPWR,li1,53.5900,40.8000,1.799934
FILLER_10_91,VPWR,li1,50.1400,40.8000,1.799938
FILLER_10_85,VPWR,li1,45.3100,40.8000,1.799943
FILLER_10_76,VPWR,li1,42.3200,40.8000,1.799945
FILLER_10_64,VPWR,li1,37.7200,40.8000,1.799950
FILLER_10_41,VPWR,li1,24.6100,40.8000,1.799963
FILLER_10_3,VPWR,li1,7.1300,40.8000,1.799953
FILLER_9_113,VPWR,li1,57.7300,35.3600,1.799883
FILLER_9_100,VPWR,li1,54.2800,35.3600,1.799891
FILLER_9_76,VPWR,li1,42.3200,35.3600,1.799914
FILLER_9_64,VPWR,li1,37.7200,35.3600,1.799927
FILLER_9_36,VPWR,li1,23.4600,35.3600,1.799959
FILLER_8_127,VPWR,li1,65.7800,35.3600,1.799870
FILLER_8_104,VPWR,li1,56.1200,35.3600,1.799883
FILLER_8_73,VPWR,li1,40.0200,35.3600,1.799919
FILLER_8_61,VPWR,li1,36.3400,35.3600,1.799927
FILLER_8_49,VPWR,li1,30.8200,35.3600,1.799942
FILLER_8_37,VPWR,li1,25.3000,35.3600,1.799951
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799953
FILLER_7_133,VPWR,li1,67.1600,29.9200,1.799832
FILLER_7_121,VPWR,li1,63.9400,29.9200,1.799832
FILLER_7_117,VPWR,li1,59.5700,29.9200,1.799839
FILLER_7_113,VPWR,li1,58.4200,29.9200,1.799839
FILLER_7_109,VPWR,li1,56.3500,29.9200,1.799843
FILLER_7_97,VPWR,li1,51.5200,29.9200,1.799855
FILLER_7_82,VPWR,li1,43.4700,29.9200,1.799877
FILLER_7_66,VPWR,li1,36.8000,29.9200,1.799896
FILLER_7_50,VPWR,li1,29.9000,29.9200,1.799916
FILLER_6_93,VPWR,li1,49.2200,29.9200,1.799866
FILLER_6_62,VPWR,li1,36.8000,29.9200,1.799896
FILLER_6_41,VPWR,li1,26.2200,29.9200,1.799926
FILLER_6_29,VPWR,li1,21.6200,29.9200,1.799940
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799927
FILLER_6_13,VPWR,li1,12.4200,29.9200,1.799923
FILLER_5_130,VPWR,li1,65.5500,24.4800,1.799969
FILLER_5_120,VPWR,li1,62.1000,24.4800,1.799969
FILLER_5_109,VPWR,li1,56.3500,24.4800,1.799970
FILLER_5_101,VPWR,li1,53.8200,24.4800,1.799971
FILLER_5_89,VPWR,li1,49.2200,24.4800,1.799972
FILLER_5_77,VPWR,li1,43.7000,24.4800,1.799973
FILLER_5_65,VPWR,li1,38.1800,24.4800,1.799974
FILLER_5_37,VPWR,li1,23.2300,24.4800,1.799977
FILLER_5_25,VPWR,li1,19.7800,24.4800,1.799973
FILLER_5_6,VPWR,li1,8.5100,24.4800,1.799959
FILLER_4_128,VPWR,li1,65.3200,24.4800,1.799969
FILLER_4_116,VPWR,li1,61.6400,24.4800,1.799969
FILLER_4_104,VPWR,li1,56.1200,24.4800,1.799970
FILLER_4_98,VPWR,li1,50.8300,24.4800,1.799972
FILLER_4_92,VPWR,li1,49.2200,24.4800,1.799972
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799973
FILLER_4_75,VPWR,li1,41.8600,24.4800,1.799973
FILLER_4_63,VPWR,li1,37.2600,24.4800,1.799974
FILLER_4_53,VPWR,li1,30.1300,24.4800,1.799976
FILLER_4_49,VPWR,li1,28.2900,24.4800,1.799976
FILLER_4_41,VPWR,li1,26.2200,24.4800,1.799977
FILLER_4_29,VPWR,li1,21.6200,24.4800,1.799977
FILLER_4_24,VPWR,li1,17.4800,24.4800,1.799969
FILLER_4_12,VPWR,li1,11.7300,24.4800,1.799959
FILLER_3_133,VPWR,li1,67.1600,19.0400,1.799766
FILLER_3_125,VPWR,li1,64.8600,19.0400,1.799766
FILLER_3_113,VPWR,li1,60.2600,19.0400,1.799766
FILLER_3_110,VPWR,li1,56.5800,19.0400,1.799766
FILLER_3_102,VPWR,li1,54.2800,19.0400,1.799766
FILLER_3_91,VPWR,li1,48.0700,19.0400,1.799775
FILLER_3_76,VPWR,li1,40.9400,19.0400,1.799800
FILLER_3_68,VPWR,li1,37.0300,19.0400,1.799820
FILLER_3_48,VPWR,li1,27.8300,19.0400,1.799861
FILLER_3_36,VPWR,li1,24.8400,19.0400,1.799879
FILLER_3_11,VPWR,li1,11.0400,19.0400,1.799870
FILLER_3_3,VPWR,li1,8.7400,19.0400,1.799870
FILLER_2_132,VPWR,li1,66.9300,19.0400,1.799766
FILLER_2_124,VPWR,li1,64.4000,19.0400,1.799766
FILLER_2_112,VPWR,li1,59.8000,19.0400,1.799766
FILLER_2_85,VPWR,li1,45.5400,19.0400,1.799783
FILLER_2_82,VPWR,li1,43.7000,19.0400,1.799789
FILLER_2_74,VPWR,li1,41.4000,19.0400,1.799800
FILLER_2_41,VPWR,li1,25.3000,19.0400,1.799879
FILLER_2_29,VPWR,li1,21.6200,19.0400,1.799899
FILLER_2_26,VPWR,li1,17.9400,19.0400,1.799881
FILLER_1_133,VPWR,li1,67.1600,13.6000,1.799933
FILLER_1_125,VPWR,li1,64.8600,13.6000,1.799933
FILLER_1_113,VPWR,li1,60.2600,13.6000,1.799933
FILLER_1_108,VPWR,li1,56.1200,13.6000,1.799933
FILLER_1_98,VPWR,li1,50.8300,13.6000,1.799934
FILLER_1_77,VPWR,li1,41.1700,13.6000,1.799942
FILLER_1_71,VPWR,li1,39.5600,13.6000,1.799946
FILLER_1_54,VPWR,li1,30.8200,13.6000,1.799959
FILLER_1_46,VPWR,li1,28.5200,13.6000,1.799965
FILLER_1_34,VPWR,li1,23.9200,13.6000,1.799970
FILLER_1_11,VPWR,li1,11.2700,13.6000,1.799968
FILLER_1_3,VPWR,li1,8.7400,13.6000,1.799968
FILLER_0_133,VPWR,li1,67.1600,13.6000,1.799933
FILLER_0_125,VPWR,li1,64.8600,13.6000,1.799933
FILLER_0_113,VPWR,li1,60.2600,13.6000,1.799933
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799933
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799933
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799935
FILLER_0_77,VPWR,li1,41.6300,13.6000,1.799942
FILLER_0_70,VPWR,li1,38.4100,13.6000,1.799946
FILLER_0_65,VPWR,li1,35.6500,13.6000,1.799950
FILLER_0_57,VPWR,li1,33.5800,13.6000,1.799954
FILLER_0_53,VPWR,li1,30.5900,13.6000,1.799959
FILLER_0_41,VPWR,li1,27.1400,13.6000,1.799965
FILLER_0_29,VPWR,li1,21.6200,13.6000,1.799974
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799971
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799968
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799968
rebuffer3,VPWR,li1,16.1000,40.8000,1.799956
rebuffer2,VPWR,li1,8.9700,40.8000,1.799953
rebuffer1,VPWR,li1,15.8700,46.2400,1.799950
fanout35,VPWR,li1,56.3500,51.6800,1.799903
fanout34,VPWR,li1,7.8200,57.1200,1.799914
fanout33,VPWR,li1,13.3400,62.5600,1.799922
fanout32,VPWR,li1,64.4000,24.4800,1.799969
fanout31,VPWR,li1,53.8200,13.6000,1.799933
fanout30,VPWR,li1,36.8000,13.6000,1.799950
fanout29,VPWR,li1,42.3200,19.0400,1.799800
fanout28,VPWR,li1,19.7800,68.0000,1.799963
fanout27,VPWR,li1,33.5800,24.4800,1.799975
fanout26,VPWR,li1,25.7600,46.2400,1.799957
fanout25,VPWR,li1,23.9200,46.2400,1.799958
fanout24,VPWR,li1,36.3400,62.5600,1.799889
output23,VPWR,li1,33.8100,73.4400,1.799927
output22,VPWR,li1,66.7000,46.2400,1.799941
output21,VPWR,li1,66.7000,46.2400,1.799941
output20,VPWR,li1,66.7000,40.8000,1.799927
output19,VPWR,li1,64.8600,40.8000,1.799927
output18,VPWR,li1,66.7000,24.4800,1.799969
output17,VPWR,li1,43.2400,13.6000,1.799939
output16,VPWR,li1,40.0200,13.6000,1.799946
output15,VPWR,li1,36.8000,13.6000,1.799950
output14,VPWR,li1,49.6800,73.4400,1.799908
input13,VPWR,li1,43.0100,73.4400,1.799916
input12,VPWR,li1,66.9300,24.4800,1.799969
input11,VPWR,li1,36.5700,73.4400,1.799923
input10,VPWR,li1,30.5900,73.4400,1.799937
input9,VPWR,li1,9.6600,40.8000,1.799953
input8,VPWR,li1,9.6600,35.3600,1.799947
input7,VPWR,li1,7.5900,29.9200,1.799921
input6,VPWR,li1,7.5900,46.2400,1.799941
input5,VPWR,li1,7.5900,29.9200,1.799921
input4,VPWR,li1,8.9700,24.4800,1.799959
input3,VPWR,li1,7.5900,24.4800,1.799958
input2,VPWR,li1,9.4300,57.1200,1.799915
input1,VPWR,li1,7.5900,68.0000,1.799962
TAP_TAPCELL_ROW_22_95,VPWR,li1,57.2700,73.1330,1.799908
TAP_TAPCELL_ROW_22_94,VPWR,li1,44.3900,73.1330,1.799914
TAP_TAPCELL_ROW_22_93,VPWR,li1,31.5100,73.1330,1.799937
TAP_TAPCELL_ROW_22_92,VPWR,li1,18.6300,73.1330,1.799967
TAP_TAPCELL_ROW_21_91,VPWR,li1,57.2700,68.3060,1.799896
TAP_TAPCELL_ROW_21_90,VPWR,li1,31.5100,68.3060,1.799934
TAP_TAPCELL_ROW_20_89,VPWR,li1,44.3900,67.6930,1.799902
TAP_TAPCELL_ROW_20_88,VPWR,li1,18.6300,67.6930,1.799963
TAP_TAPCELL_ROW_19_87,VPWR,li1,57.2700,62.8660,1.799849
TAP_TAPCELL_ROW_19_86,VPWR,li1,31.5100,62.8660,1.799903
TAP_TAPCELL_ROW_18_85,VPWR,li1,44.3900,62.2530,1.799868
TAP_TAPCELL_ROW_18_84,VPWR,li1,18.6300,62.2530,1.799925
TAP_TAPCELL_ROW_17_83,VPWR,li1,57.2700,57.4260,1.799842
TAP_TAPCELL_ROW_17_82,VPWR,li1,31.5100,57.4260,1.799880
TAP_TAPCELL_ROW_16_81,VPWR,li1,44.3900,56.8130,1.799849
TAP_TAPCELL_ROW_16_80,VPWR,li1,18.6300,56.8130,1.799918
TAP_TAPCELL_ROW_15_79,VPWR,li1,57.2700,51.9860,1.799903
TAP_TAPCELL_ROW_15_78,VPWR,li1,31.5100,51.9860,1.799926
TAP_TAPCELL_ROW_14_77,VPWR,li1,44.3900,51.3730,1.799905
TAP_TAPCELL_ROW_14_76,VPWR,li1,18.6300,51.3730,1.799948
TAP_TAPCELL_ROW_13_75,VPWR,li1,57.2700,46.5460,1.799941
TAP_TAPCELL_ROW_13_74,VPWR,li1,31.5100,46.5460,1.799955
TAP_TAPCELL_ROW_12_73,VPWR,li1,44.3900,45.9330,1.799946
TAP_TAPCELL_ROW_12_72,VPWR,li1,18.6300,45.9330,1.799954
TAP_TAPCELL_ROW_11_71,VPWR,li1,57.2700,41.1060,1.799931
TAP_TAPCELL_ROW_11_70,VPWR,li1,31.5100,41.1060,1.799955
TAP_TAPCELL_ROW_10_69,VPWR,li1,44.3900,40.4930,1.799943
TAP_TAPCELL_ROW_10_68,VPWR,li1,18.6300,40.4930,1.799961
TAP_TAPCELL_ROW_9_67,VPWR,li1,57.2700,35.6660,1.799883
TAP_TAPCELL_ROW_9_66,VPWR,li1,31.5100,35.6660,1.799938
TAP_TAPCELL_ROW_8_65,VPWR,li1,44.3900,35.0530,1.799909
TAP_TAPCELL_ROW_8_64,VPWR,li1,18.6300,35.0530,1.799953
TAP_TAPCELL_ROW_7_63,VPWR,li1,57.2700,30.2260,1.799843
TAP_TAPCELL_ROW_7_62,VPWR,li1,31.5100,30.2260,1.799911
TAP_TAPCELL_ROW_6_61,VPWR,li1,44.3900,29.6130,1.799877
TAP_TAPCELL_ROW_6_60,VPWR,li1,18.6300,29.6130,1.799927
TAP_TAPCELL_ROW_5_59,VPWR,li1,57.2700,24.7860,1.799970
TAP_TAPCELL_ROW_5_58,VPWR,li1,31.5100,24.7860,1.799975
TAP_TAPCELL_ROW_4_57,VPWR,li1,44.3900,24.1730,1.799973
TAP_TAPCELL_ROW_4_56,VPWR,li1,18.6300,24.1730,1.799969
TAP_TAPCELL_ROW_3_55,VPWR,li1,57.2700,19.3460,1.799766
TAP_TAPCELL_ROW_3_54,VPWR,li1,31.5100,19.3460,1.799838
TAP_TAPCELL_ROW_2_53,VPWR,li1,44.3900,18.7330,1.799789
TAP_TAPCELL_ROW_2_52,VPWR,li1,18.6300,18.7330,1.799888
TAP_TAPCELL_ROW_1_51,VPWR,li1,57.2700,13.9060,1.799933
TAP_TAPCELL_ROW_1_50,VPWR,li1,31.5100,13.9060,1.799959
TAP_TAPCELL_ROW_0_49,VPWR,li1,57.2700,13.2930,1.799933
TAP_TAPCELL_ROW_0_48,VPWR,li1,44.3900,13.2930,1.799939
TAP_TAPCELL_ROW_0_47,VPWR,li1,31.5100,13.2930,1.799959
TAP_TAPCELL_ROW_0_46,VPWR,li1,18.6300,13.2930,1.799971
PHY_EDGE_ROW_22_Left_45,VPWR,li1,6.2100,73.4400,1.799967
PHY_EDGE_ROW_21_Left_44,VPWR,li1,6.2100,68.0000,1.799962
PHY_EDGE_ROW_20_Left_43,VPWR,li1,6.2100,68.0000,1.799962
PHY_EDGE_ROW_19_Left_42,VPWR,li1,6.2100,62.5600,1.799922
PHY_EDGE_ROW_18_Left_41,VPWR,li1,6.2100,62.5600,1.799922
PHY_EDGE_ROW_17_Left_40,VPWR,li1,6.2100,57.1200,1.799914
PHY_EDGE_ROW_16_Left_39,VPWR,li1,6.2100,57.1200,1.799914
PHY_EDGE_ROW_15_Left_38,VPWR,li1,6.2100,51.6800,1.799937
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.799937
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.799941
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.799941
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.799953
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.799953
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.799947
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.799947
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.799921
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.799921
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.799958
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.799958
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.799870
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.799870
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.799968
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.799968
PHY_EDGE_ROW_22_Right_22,VPWR,li1,68.3100,73.4400,1.799908
PHY_EDGE_ROW_21_Right_21,VPWR,li1,68.3100,68.0000,1.799896
PHY_EDGE_ROW_20_Right_20,VPWR,li1,68.3100,68.0000,1.799896
PHY_EDGE_ROW_19_Right_19,VPWR,li1,68.3100,62.5600,1.799843
PHY_EDGE_ROW_18_Right_18,VPWR,li1,68.3100,62.5600,1.799843
PHY_EDGE_ROW_17_Right_17,VPWR,li1,68.3100,57.1200,1.799842
PHY_EDGE_ROW_16_Right_16,VPWR,li1,68.3100,57.1200,1.799842
PHY_EDGE_ROW_15_Right_15,VPWR,li1,68.3100,51.6800,1.799903
PHY_EDGE_ROW_14_Right_14,VPWR,li1,68.3100,51.6800,1.799903
PHY_EDGE_ROW_13_Right_13,VPWR,li1,68.3100,46.2400,1.799941
PHY_EDGE_ROW_12_Right_12,VPWR,li1,68.3100,46.2400,1.799941
PHY_EDGE_ROW_11_Right_11,VPWR,li1,68.3100,40.8000,1.799927
PHY_EDGE_ROW_10_Right_10,VPWR,li1,68.3100,40.8000,1.799927
PHY_EDGE_ROW_9_Right_9,VPWR,li1,68.3100,35.3600,1.799870
PHY_EDGE_ROW_8_Right_8,VPWR,li1,68.3100,35.3600,1.799870
PHY_EDGE_ROW_7_Right_7,VPWR,li1,68.3100,29.9200,1.799832
PHY_EDGE_ROW_6_Right_6,VPWR,li1,68.3100,29.9200,1.799832
PHY_EDGE_ROW_5_Right_5,VPWR,li1,68.3100,24.4800,1.799969
PHY_EDGE_ROW_4_Right_4,VPWR,li1,68.3100,24.4800,1.799969
PHY_EDGE_ROW_3_Right_3,VPWR,li1,68.3100,19.0400,1.799766
PHY_EDGE_ROW_2_Right_2,VPWR,li1,68.3100,19.0400,1.799766
PHY_EDGE_ROW_1_Right_1,VPWR,li1,68.3100,13.6000,1.799933
PHY_EDGE_ROW_0_Right_0,VPWR,li1,68.3100,13.6000,1.799933
_308_,VPWR,li1,46.0000,62.5600,1.799868
_307_,VPWR,li1,19.7800,57.1200,1.799919
_306_,VPWR,li1,34.5000,68.0000,1.799923
_305_,VPWR,li1,11.7300,62.5600,1.799922
_304_,VPWR,li1,13.1100,51.6800,1.799937
_303_,VPWR,li1,17.2500,29.9200,1.799927
_302_,VPWR,li1,11.5000,46.2400,1.799942
_301_,VPWR,li1,20.7000,46.2400,1.799960
_300_,VPWR,li1,12.1900,19.0400,1.799870
_299_,VPWR,li1,16.7900,19.0400,1.799881
_298_,VPWR,li1,16.5600,13.6000,1.799968
_297_,VPWR,li1,19.0900,62.5600,1.799926
_296_,VPWR,li1,62.3300,57.1200,1.799842
_295_,VPWR,li1,62.3300,51.6800,1.799903
_294_,VPWR,li1,62.3300,40.8000,1.799927
_293_,VPWR,li1,62.7900,35.3600,1.799870
_292_,VPWR,li1,62.3300,29.9200,1.799832
_291_,VPWR,li1,31.5100,19.0400,1.799838
_290_,VPWR,li1,51.7500,19.0400,1.799766
_289_,VPWR,li1,46.0000,13.6000,1.799935
_288_,VPWR,li1,62.1000,62.5600,1.799843
_287_,VPWR,li1,49.6800,57.1200,1.799842
_286_,VPWR,li1,49.2200,68.0000,1.799896
_285_,VPWR,li1,30.8200,57.1200,1.799880
_284_,VPWR,li1,30.8200,62.5600,1.799903
_283_,VPWR,li1,25.3000,62.5600,1.799918
_282_,VPWR,li1,12.6500,57.1200,1.799916
_281_,VPWR,li1,12.1900,46.2400,1.799942
_280_,VPWR,li1,14.4900,35.3600,1.799949
_279_,VPWR,li1,14.4900,40.8000,1.799956
_278_,VPWR,li1,20.9300,46.2400,1.799960
_277_,VPWR,li1,10.8100,24.4800,1.799959
_276_,VPWR,li1,14.4900,24.4800,1.799962
_275_,VPWR,li1,14.9500,24.4800,1.799962
_274_,VPWR,li1,20.2400,57.1200,1.799919
_273_,VPWR,li1,17.2500,62.5600,1.799925
_272_,VPWR,li1,62.3300,51.6800,1.799903
_271_,VPWR,li1,59.1100,51.6800,1.799903
_270_,VPWR,li1,59.3400,46.2400,1.799941
_269_,VPWR,li1,62.3300,46.2400,1.799941
_268_,VPWR,li1,64.1700,46.2400,1.799941
_267_,VPWR,li1,59.8000,40.8000,1.799928
_266_,VPWR,li1,61.6400,46.2400,1.799941
_265_,VPWR,li1,63.7100,46.2400,1.799941
_264_,VPWR,li1,55.8900,40.8000,1.799932
_263_,VPWR,li1,60.7200,35.3600,1.799873
_262_,VPWR,li1,62.7900,40.8000,1.799927
_261_,VPWR,li1,63.2500,35.3600,1.799870
_260_,VPWR,li1,55.2000,29.9200,1.799847
_259_,VPWR,li1,59.1100,24.4800,1.799970
_258_,VPWR,li1,60.4900,29.9200,1.799836
_257_,VPWR,li1,51.7500,29.9200,1.799855
_256_,VPWR,li1,33.5800,13.6000,1.799954
_255_,VPWR,li1,35.8800,19.0400,1.799820
_254_,VPWR,li1,38.1800,19.0400,1.799811
_253_,VPWR,li1,50.6000,19.0400,1.799766
_252_,VPWR,li1,51.7500,13.6000,1.799934
_251_,VPWR,li1,45.3100,19.0400,1.799789
